interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,as_type,mcpc
2025-12-15T02:55:00-06:00,2025-12-15 08:55:00+00:00,2025-12-15T03:00:00-06:00,2025-12-15 09:00:00+00:00,REGDN,0
2025-12-15T02:55:00-06:00,2025-12-15 08:55:00+00:00,2025-12-15T03:00:00-06:00,2025-12-15 09:00:00+00:00,REGUP,0.58
2025-12-15T02:55:00-06:00,2025-12-15 08:55:00+00:00,2025-12-15T03:00:00-06:00,2025-12-15 09:00:00+00:00,RRS,0.56
2025-12-15T03:00:00-06:00,2025-12-15 09:00:00+00:00,2025-12-15T03:05:00-06:00,2025-12-15 09:05:00+00:00,ECRS,1.2
2025-12-15T03:00:00-06:00,2025-12-15 09:00:00+00:00,2025-12-15T03:05:00-06:00,2025-12-15 09:05:00+00:00,NSPIN,7.17
2025-12-15T03:00:00-06:00,2025-12-15 09:00:00+00:00,2025-12-15T03:05:00-06:00,2025-12-15 09:05:00+00:00,REGDN,0
2025-12-15T03:00:00-06:00,2025-12-15 09:00:00+00:00,2025-12-15T03:05:00-06:00,2025-12-15 09:05:00+00:00,REGUP,0.62
2025-12-15T03:00:00-06:00,2025-12-15 09:00:00+00:00,2025-12-15T03:05:00-06:00,2025-12-15 09:05:00+00:00,RRS,0.6
2025-12-15T03:05:00-06:00,2025-12-15 09:05:00+00:00,2025-12-15T03:10:00-06:00,2025-12-15 09:10:00+00:00,ECRS,1.31
2025-12-15T03:05:00-06:00,2025-12-15 09:05:00+00:00,2025-12-15T03:10:00-06:00,2025-12-15 09:10:00+00:00,NSPIN,6.67
2025-12-15T03:05:00-06:00,2025-12-15 09:05:00+00:00,2025-12-15T03:10:00-06:00,2025-12-15 09:10:00+00:00,REGDN,0
2025-12-15T03:05:00-06:00,2025-12-15 09:05:00+00:00,2025-12-15T03:10:00-06:00,2025-12-15 09:10:00+00:00,REGUP,0.56
2025-12-15T03:05:00-06:00,2025-12-15 09:05:00+00:00,2025-12-15T03:10:00-06:00,2025-12-15 09:10:00+00:00,RRS,0.66
2025-12-15T03:10:00-06:00,2025-12-15 09:10:00+00:00,2025-12-15T03:15:00-06:00,2025-12-15 09:15:00+00:00,ECRS,1.31
2025-12-15T03:10:00-06:00,2025-12-15 09:10:00+00:00,2025-12-15T03:15:00-06:00,2025-12-15 09:15:00+00:00,NSPIN,6.67
2025-12-15T03:10:00-06:00,2025-12-15 09:10:00+00:00,2025-12-15T03:15:00-06:00,2025-12-15 09:15:00+00:00,REGDN,0
2025-12-15T03:10:00-06:00,2025-12-15 09:10:00+00:00,2025-12-15T03:15:00-06:00,2025-12-15 09:15:00+00:00,REGUP,0.56
2025-12-15T03:10:00-06:00,2025-12-15 09:10:00+00:00,2025-12-15T03:15:00-06:00,2025-12-15 09:15:00+00:00,RRS,0.83
2025-12-15T03:15:00-06:00,2025-12-15 09:15:00+00:00,2025-12-15T03:20:00-06:00,2025-12-15 09:20:00+00:00,ECRS,1.43
2025-12-15T03:15:00-06:00,2025-12-15 09:15:00+00:00,2025-12-15T03:20:00-06:00,2025-12-15 09:20:00+00:00,NSPIN,6.67
2025-12-15T03:15:00-06:00,2025-12-15 09:15:00+00:00,2025-12-15T03:20:00-06:00,2025-12-15 09:20:00+00:00,REGDN,0
2025-12-15T03:15:00-06:00,2025-12-15 09:15:00+00:00,2025-12-15T03:20:00-06:00,2025-12-15 09:20:00+00:00,REGUP,0.83
2025-12-15T03:15:00-06:00,2025-12-15 09:15:00+00:00,2025-12-15T03:20:00-06:00,2025-12-15 09:20:00+00:00,RRS,0.83
2025-12-15T03:20:00-06:00,2025-12-15 09:20:00+00:00,2025-12-15T03:25:00-06:00,2025-12-15 09:25:00+00:00,ECRS,1.28
2025-12-15T03:20:00-06:00,2025-12-15 09:20:00+00:00,2025-12-15T03:25:00-06:00,2025-12-15 09:25:00+00:00,NSPIN,6.67
2025-12-15T03:20:00-06:00,2025-12-15 09:20:00+00:00,2025-12-15T03:25:00-06:00,2025-12-15 09:25:00+00:00,REGDN,0
2025-12-15T03:20:00-06:00,2025-12-15 09:20:00+00:00,2025-12-15T03:25:00-06:00,2025-12-15 09:25:00+00:00,REGUP,0.83
2025-12-15T03:20:00-06:00,2025-12-15 09:20:00+00:00,2025-12-15T03:25:00-06:00,2025-12-15 09:25:00+00:00,RRS,0.83
2025-12-15T03:25:00-06:00,2025-12-15 09:25:00+00:00,2025-12-15T03:30:00-06:00,2025-12-15 09:30:00+00:00,ECRS,1.28
2025-12-15T03:25:00-06:00,2025-12-15 09:25:00+00:00,2025-12-15T03:30:00-06:00,2025-12-15 09:30:00+00:00,NSPIN,6.56
2025-12-15T03:25:00-06:00,2025-12-15 09:25:00+00:00,2025-12-15T03:30:00-06:00,2025-12-15 09:30:00+00:00,REGDN,0
2025-12-15T03:25:00-06:00,2025-12-15 09:25:00+00:00,2025-12-15T03:30:00-06:00,2025-12-15 09:30:00+00:00,REGUP,0.82
2025-12-15T03:25:00-06:00,2025-12-15 09:25:00+00:00,2025-12-15T03:30:00-06:00,2025-12-15 09:30:00+00:00,RRS,0.82
2025-12-15T03:30:00-06:00,2025-12-15 09:30:00+00:00,2025-12-15T03:35:00-06:00,2025-12-15 09:35:00+00:00,ECRS,1.28
2025-12-15T03:30:00-06:00,2025-12-15 09:30:00+00:00,2025-12-15T03:35:00-06:00,2025-12-15 09:35:00+00:00,NSPIN,6.42
2025-12-15T03:30:00-06:00,2025-12-15 09:30:00+00:00,2025-12-15T03:35:00-06:00,2025-12-15 09:35:00+00:00,REGDN,0
2025-12-15T03:30:00-06:00,2025-12-15 09:30:00+00:00,2025-12-15T03:35:00-06:00,2025-12-15 09:35:00+00:00,REGUP,0.8
2025-12-15T03:30:00-06:00,2025-12-15 09:30:00+00:00,2025-12-15T03:35:00-06:00,2025-12-15 09:35:00+00:00,RRS,0.8
2025-12-15T03:35:00-06:00,2025-12-15 09:35:00+00:00,2025-12-15T03:40:00-06:00,2025-12-15 09:40:00+00:00,ECRS,1.2
2025-12-15T03:35:00-06:00,2025-12-15 09:35:00+00:00,2025-12-15T03:40:00-06:00,2025-12-15 09:40:00+00:00,NSPIN,6.42
2025-12-15T03:35:00-06:00,2025-12-15 09:35:00+00:00,2025-12-15T03:40:00-06:00,2025-12-15 09:40:00+00:00,REGDN,0
2025-12-15T03:35:00-06:00,2025-12-15 09:35:00+00:00,2025-12-15T03:40:00-06:00,2025-12-15 09:40:00+00:00,REGUP,0.8
2025-12-15T03:35:00-06:00,2025-12-15 09:35:00+00:00,2025-12-15T03:40:00-06:00,2025-12-15 09:40:00+00:00,RRS,0.8
2025-12-15T03:40:00-06:00,2025-12-15 09:40:00+00:00,2025-12-15T03:45:00-06:00,2025-12-15 09:45:00+00:00,ECRS,1.18
2025-12-15T03:40:00-06:00,2025-12-15 09:40:00+00:00,2025-12-15T03:45:00-06:00,2025-12-15 09:45:00+00:00,NSPIN,6.42
2025-12-15T03:40:00-06:00,2025-12-15 09:40:00+00:00,2025-12-15T03:45:00-06:00,2025-12-15 09:45:00+00:00,REGDN,0.4
2025-12-15T03:40:00-06:00,2025-12-15 09:40:00+00:00,2025-12-15T03:45:00-06:00,2025-12-15 09:45:00+00:00,REGUP,0.8
2025-12-15T03:40:00-06:00,2025-12-15 09:40:00+00:00,2025-12-15T03:45:00-06:00,2025-12-15 09:45:00+00:00,RRS,0.8
2025-12-15T03:45:00-06:00,2025-12-15 09:45:00+00:00,2025-12-15T03:50:00-06:00,2025-12-15 09:50:00+00:00,ECRS,0.97
2025-12-15T03:45:00-06:00,2025-12-15 09:45:00+00:00,2025-12-15T03:50:00-06:00,2025-12-15 09:50:00+00:00,NSPIN,6.17
2025-12-15T03:45:00-06:00,2025-12-15 09:45:00+00:00,2025-12-15T03:50:00-06:00,2025-12-15 09:50:00+00:00,REGDN,0.2
2025-12-15T03:45:00-06:00,2025-12-15 09:45:00+00:00,2025-12-15T03:50:00-06:00,2025-12-15 09:50:00+00:00,REGUP,0.67
2025-12-15T03:45:00-06:00,2025-12-15 09:45:00+00:00,2025-12-15T03:50:00-06:00,2025-12-15 09:50:00+00:00,RRS,0.77
2025-12-15T03:50:00-06:00,2025-12-15 09:50:00+00:00,2025-12-15T03:55:00-06:00,2025-12-15 09:55:00+00:00,ECRS,0.97
2025-12-15T03:50:00-06:00,2025-12-15 09:50:00+00:00,2025-12-15T03:55:00-06:00,2025-12-15 09:55:00+00:00,NSPIN,6.17
2025-12-15T03:50:00-06:00,2025-12-15 09:50:00+00:00,2025-12-15T03:55:00-06:00,2025-12-15 09:55:00+00:00,REGDN,0
2025-12-15T03:50:00-06:00,2025-12-15 09:50:00+00:00,2025-12-15T03:55:00-06:00,2025-12-15 09:55:00+00:00,REGUP,0.67
2025-12-15T03:50:00-06:00,2025-12-15 09:50:00+00:00,2025-12-15T03:55:00-06:00,2025-12-15 09:55:00+00:00,RRS,0.77
2025-12-15T03:55:00-06:00,2025-12-15 09:55:00+00:00,2025-12-15T04:00:00-06:00,2025-12-15 10:00:00+00:00,ECRS,0.97
2025-12-15T03:55:00-06:00,2025-12-15 09:55:00+00:00,2025-12-15T04:00:00-06:00,2025-12-15 10:00:00+00:00,NSPIN,6.17
2025-12-15T03:55:00-06:00,2025-12-15 09:55:00+00:00,2025-12-15T04:00:00-06:00,2025-12-15 10:00:00+00:00,REGDN,0
2025-12-15T03:55:00-06:00,2025-12-15 09:55:00+00:00,2025-12-15T04:00:00-06:00,2025-12-15 10:00:00+00:00,REGUP,0.43
2025-12-15T03:55:00-06:00,2025-12-15 09:55:00+00:00,2025-12-15T04:00:00-06:00,2025-12-15 10:00:00+00:00,RRS,0.77
2025-12-15T04:00:00-06:00,2025-12-15 10:00:00+00:00,2025-12-15T04:05:00-06:00,2025-12-15 10:05:00+00:00,ECRS,1.16
2025-12-15T04:00:00-06:00,2025-12-15 10:00:00+00:00,2025-12-15T04:05:00-06:00,2025-12-15 10:05:00+00:00,NSPIN,6.92
2025-12-15T04:00:00-06:00,2025-12-15 10:00:00+00:00,2025-12-15T04:05:00-06:00,2025-12-15 10:05:00+00:00,REGDN,0
2025-12-15T04:00:00-06:00,2025-12-15 10:00:00+00:00,2025-12-15T04:05:00-06:00,2025-12-15 10:05:00+00:00,REGUP,0.7
2025-12-15T04:00:00-06:00,2025-12-15 10:00:00+00:00,2025-12-15T04:05:00-06:00,2025-12-15 10:05:00+00:00,RRS,0.87
2025-12-15T04:05:00-06:00,2025-12-15 10:05:00+00:00,2025-12-15T04:10:00-06:00,2025-12-15 10:10:00+00:00,ECRS,1.25
2025-12-15T04:05:00-06:00,2025-12-15 10:05:00+00:00,2025-12-15T04:10:00-06:00,2025-12-15 10:10:00+00:00,NSPIN,6.67
2025-12-15T04:05:00-06:00,2025-12-15 10:05:00+00:00,2025-12-15T04:10:00-06:00,2025-12-15 10:10:00+00:00,REGDN,0.6
2025-12-15T04:05:00-06:00,2025-12-15 10:05:00+00:00,2025-12-15T04:10:00-06:00,2025-12-15 10:10:00+00:00,REGUP,0.7
2025-12-15T04:05:00-06:00,2025-12-15 10:05:00+00:00,2025-12-15T04:10:00-06:00,2025-12-15 10:10:00+00:00,RRS,0.83
2025-12-15T04:10:00-06:00,2025-12-15 10:10:00+00:00,2025-12-15T04:15:00-06:00,2025-12-15 10:15:00+00:00,ECRS,1.09
2025-12-15T04:10:00-06:00,2025-12-15 10:10:00+00:00,2025-12-15T04:15:00-06:00,2025-12-15 10:15:00+00:00,NSPIN,6.67
2025-12-15T04:10:00-06:00,2025-12-15 10:10:00+00:00,2025-12-15T04:15:00-06:00,2025-12-15 10:15:00+00:00,REGDN,1.61
2025-12-15T04:10:00-06:00,2025-12-15 10:10:00+00:00,2025-12-15T04:15:00-06:00,2025-12-15 10:15:00+00:00,REGUP,0.51
2025-12-15T04:10:00-06:00,2025-12-15 10:10:00+00:00,2025-12-15T04:15:00-06:00,2025-12-15 10:15:00+00:00,RRS,0.83
2025-12-15T04:15:00-06:00,2025-12-15 10:15:00+00:00,2025-12-15T04:20:00-06:00,2025-12-15 10:20:00+00:00,ECRS,1.11
2025-12-15T04:15:00-06:00,2025-12-15 10:15:00+00:00,2025-12-15T04:20:00-06:00,2025-12-15 10:20:00+00:00,NSPIN,6.67
2025-12-15T04:15:00-06:00,2025-12-15 10:15:00+00:00,2025-12-15T04:20:00-06:00,2025-12-15 10:20:00+00:00,REGDN,1.45
2025-12-15T04:15:00-06:00,2025-12-15 10:15:00+00:00,2025-12-15T04:20:00-06:00,2025-12-15 10:20:00+00:00,REGUP,0.6
2025-12-15T04:15:00-06:00,2025-12-15 10:15:00+00:00,2025-12-15T04:20:00-06:00,2025-12-15 10:20:00+00:00,RRS,0.83
2025-12-15T04:20:00-06:00,2025-12-15 10:20:00+00:00,2025-12-15T04:25:00-06:00,2025-12-15 10:25:00+00:00,ECRS,1.51
2025-12-15T04:20:00-06:00,2025-12-15 10:20:00+00:00,2025-12-15T04:25:00-06:00,2025-12-15 10:25:00+00:00,NSPIN,6.42
2025-12-15T04:20:00-06:00,2025-12-15 10:20:00+00:00,2025-12-15T04:25:00-06:00,2025-12-15 10:25:00+00:00,REGDN,0
2025-12-15T04:20:00-06:00,2025-12-15 10:20:00+00:00,2025-12-15T04:25:00-06:00,2025-12-15 10:25:00+00:00,REGUP,0.96
2025-12-15T04:20:00-06:00,2025-12-15 10:20:00+00:00,2025-12-15T04:25:00-06:00,2025-12-15 10:25:00+00:00,RRS,0.8
2025-12-15T04:25:00-06:00,2025-12-15 10:25:00+00:00,2025-12-15T04:30:00-06:00,2025-12-15 10:30:00+00:00,ECRS,1.35
2025-12-15T04:25:00-06:00,2025-12-15 10:25:00+00:00,2025-12-15T04:30:00-06:00,2025-12-15 10:30:00+00:00,NSPIN,6.42
2025-12-15T04:25:00-06:00,2025-12-15 10:25:00+00:00,2025-12-15T04:30:00-06:00,2025-12-15 10:30:00+00:00,REGDN,0
2025-12-15T04:25:00-06:00,2025-12-15 10:25:00+00:00,2025-12-15T04:30:00-06:00,2025-12-15 10:30:00+00:00,REGUP,0.8
2025-12-15T04:25:00-06:00,2025-12-15 10:25:00+00:00,2025-12-15T04:30:00-06:00,2025-12-15 10:30:00+00:00,RRS,0.8
2025-12-15T04:30:00-06:00,2025-12-15 10:30:00+00:00,2025-12-15T04:35:00-06:00,2025-12-15 10:35:00+00:00,ECRS,1.28
2025-12-15T04:30:00-06:00,2025-12-15 10:30:00+00:00,2025-12-15T04:35:00-06:00,2025-12-15 10:35:00+00:00,NSPIN,6.5
2025-12-15T04:30:00-06:00,2025-12-15 10:30:00+00:00,2025-12-15T04:35:00-06:00,2025-12-15 10:35:00+00:00,REGDN,0
2025-12-15T04:30:00-06:00,2025-12-15 10:30:00+00:00,2025-12-15T04:35:00-06:00,2025-12-15 10:35:00+00:00,REGUP,0.71
2025-12-15T04:30:00-06:00,2025-12-15 10:30:00+00:00,2025-12-15T04:35:00-06:00,2025-12-15 10:35:00+00:00,RRS,0.8
2025-12-15T04:35:00-06:00,2025-12-15 10:35:00+00:00,2025-12-15T04:40:00-06:00,2025-12-15 10:40:00+00:00,ECRS,1.26
2025-12-15T04:35:00-06:00,2025-12-15 10:35:00+00:00,2025-12-15T04:40:00-06:00,2025-12-15 10:40:00+00:00,NSPIN,6.42
2025-12-15T04:35:00-06:00,2025-12-15 10:35:00+00:00,2025-12-15T04:40:00-06:00,2025-12-15 10:40:00+00:00,REGDN,0
2025-12-15T04:35:00-06:00,2025-12-15 10:35:00+00:00,2025-12-15T04:40:00-06:00,2025-12-15 10:40:00+00:00,REGUP,0.7
2025-12-15T04:35:00-06:00,2025-12-15 10:35:00+00:00,2025-12-15T04:40:00-06:00,2025-12-15 10:40:00+00:00,RRS,0.79
2025-12-15T04:40:00-06:00,2025-12-15 10:40:00+00:00,2025-12-15T04:45:00-06:00,2025-12-15 10:45:00+00:00,ECRS,1.26
2025-12-15T04:40:00-06:00,2025-12-15 10:40:00+00:00,2025-12-15T04:45:00-06:00,2025-12-15 10:45:00+00:00,NSPIN,6.42
2025-12-15T04:40:00-06:00,2025-12-15 10:40:00+00:00,2025-12-15T04:45:00-06:00,2025-12-15 10:45:00+00:00,REGDN,0.2
2025-12-15T04:40:00-06:00,2025-12-15 10:40:00+00:00,2025-12-15T04:45:00-06:00,2025-12-15 10:45:00+00:00,REGUP,0.7
2025-12-15T04:40:00-06:00,2025-12-15 10:40:00+00:00,2025-12-15T04:45:00-06:00,2025-12-15 10:45:00+00:00,RRS,0.79
2025-12-15T04:45:00-06:00,2025-12-15 10:45:00+00:00,2025-12-15T04:50:00-06:00,2025-12-15 10:50:00+00:00,ECRS,1.3
2025-12-15T04:45:00-06:00,2025-12-15 10:45:00+00:00,2025-12-15T04:50:00-06:00,2025-12-15 10:50:00+00:00,NSPIN,6.29
2025-12-15T04:45:00-06:00,2025-12-15 10:45:00+00:00,2025-12-15T04:50:00-06:00,2025-12-15 10:50:00+00:00,REGDN,0.7
2025-12-15T04:45:00-06:00,2025-12-15 10:45:00+00:00,2025-12-15T04:50:00-06:00,2025-12-15 10:50:00+00:00,REGUP,0.62
2025-12-15T04:45:00-06:00,2025-12-15 10:45:00+00:00,2025-12-15T04:50:00-06:00,2025-12-15 10:50:00+00:00,RRS,0.77
2025-12-15T04:50:00-06:00,2025-12-15 10:50:00+00:00,2025-12-15T04:55:00-06:00,2025-12-15 10:55:00+00:00,ECRS,1.3
2025-12-15T04:50:00-06:00,2025-12-15 10:50:00+00:00,2025-12-15T04:55:00-06:00,2025-12-15 10:55:00+00:00,NSPIN,6.18
2025-12-15T04:50:00-06:00,2025-12-15 10:50:00+00:00,2025-12-15T04:55:00-06:00,2025-12-15 10:55:00+00:00,REGDN,0.8
2025-12-15T04:50:00-06:00,2025-12-15 10:50:00+00:00,2025-12-15T04:55:00-06:00,2025-12-15 10:55:00+00:00,REGUP,0.61
2025-12-15T04:50:00-06:00,2025-12-15 10:50:00+00:00,2025-12-15T04:55:00-06:00,2025-12-15 10:55:00+00:00,RRS,0.76
2025-12-15T04:55:00-06:00,2025-12-15 10:55:00+00:00,2025-12-15T05:00:00-06:00,2025-12-15 11:00:00+00:00,ECRS,0.86
2025-12-15T04:55:00-06:00,2025-12-15 10:55:00+00:00,2025-12-15T05:00:00-06:00,2025-12-15 11:00:00+00:00,NSPIN,6.36
2025-12-15T04:55:00-06:00,2025-12-15 10:55:00+00:00,2025-12-15T05:00:00-06:00,2025-12-15 11:00:00+00:00,REGDN,0.6
2025-12-15T04:55:00-06:00,2025-12-15 10:55:00+00:00,2025-12-15T05:00:00-06:00,2025-12-15 11:00:00+00:00,REGUP,0.8
2025-12-15T04:55:00-06:00,2025-12-15 10:55:00+00:00,2025-12-15T05:00:00-06:00,2025-12-15 11:00:00+00:00,RRS,0.8
2025-12-15T05:00:00-06:00,2025-12-15 11:00:00+00:00,2025-12-15T05:05:00-06:00,2025-12-15 11:05:00+00:00,ECRS,1
2025-12-15T05:00:00-06:00,2025-12-15 11:00:00+00:00,2025-12-15T05:05:00-06:00,2025-12-15 11:05:00+00:00,NSPIN,6.99
2025-12-15T05:00:00-06:00,2025-12-15 11:00:00+00:00,2025-12-15T05:05:00-06:00,2025-12-15 11:05:00+00:00,REGDN,0
2025-12-15T05:00:00-06:00,2025-12-15 11:00:00+00:00,2025-12-15T05:05:00-06:00,2025-12-15 11:05:00+00:00,REGUP,0.8
2025-12-15T05:00:00-06:00,2025-12-15 11:00:00+00:00,2025-12-15T05:05:00-06:00,2025-12-15 11:05:00+00:00,RRS,0.5
2025-12-15T05:05:00-06:00,2025-12-15 11:05:00+00:00,2025-12-15T05:10:00-06:00,2025-12-15 11:10:00+00:00,ECRS,1.04
2025-12-15T05:05:00-06:00,2025-12-15 11:05:00+00:00,2025-12-15T05:10:00-06:00,2025-12-15 11:10:00+00:00,NSPIN,5.93
2025-12-15T05:05:00-06:00,2025-12-15 11:05:00+00:00,2025-12-15T05:10:00-06:00,2025-12-15 11:10:00+00:00,REGDN,0
2025-12-15T05:05:00-06:00,2025-12-15 11:05:00+00:00,2025-12-15T05:10:00-06:00,2025-12-15 11:10:00+00:00,REGUP,0.74
2025-12-15T05:05:00-06:00,2025-12-15 11:05:00+00:00,2025-12-15T05:10:00-06:00,2025-12-15 11:10:00+00:00,RRS,0.52
2025-12-15T05:10:00-06:00,2025-12-15 11:10:00+00:00,2025-12-15T05:15:00-06:00,2025-12-15 11:15:00+00:00,ECRS,1.63
2025-12-15T05:10:00-06:00,2025-12-15 11:10:00+00:00,2025-12-15T05:15:00-06:00,2025-12-15 11:15:00+00:00,NSPIN,6.52
2025-12-15T05:10:00-06:00,2025-12-15 11:10:00+00:00,2025-12-15T05:15:00-06:00,2025-12-15 11:15:00+00:00,REGDN,0
2025-12-15T05:10:00-06:00,2025-12-15 11:10:00+00:00,2025-12-15T05:15:00-06:00,2025-12-15 11:15:00+00:00,REGUP,0.82
2025-12-15T05:10:00-06:00,2025-12-15 11:10:00+00:00,2025-12-15T05:15:00-06:00,2025-12-15 11:15:00+00:00,RRS,0.81
2025-12-15T05:15:00-06:00,2025-12-15 11:15:00+00:00,2025-12-15T05:20:00-06:00,2025-12-15 11:20:00+00:00,ECRS,1.19
2025-12-15T05:15:00-06:00,2025-12-15 11:15:00+00:00,2025-12-15T05:20:00-06:00,2025-12-15 11:20:00+00:00,NSPIN,6.29
2025-12-15T05:15:00-06:00,2025-12-15 11:15:00+00:00,2025-12-15T05:20:00-06:00,2025-12-15 11:20:00+00:00,REGDN,0
2025-12-15T05:15:00-06:00,2025-12-15 11:15:00+00:00,2025-12-15T05:20:00-06:00,2025-12-15 11:20:00+00:00,REGUP,0.79
2025-12-15T05:15:00-06:00,2025-12-15 11:15:00+00:00,2025-12-15T05:20:00-06:00,2025-12-15 11:20:00+00:00,RRS,0.79
2025-12-15T05:20:00-06:00,2025-12-15 11:20:00+00:00,2025-12-15T05:25:00-06:00,2025-12-15 11:25:00+00:00,ECRS,1.38
2025-12-15T05:20:00-06:00,2025-12-15 11:20:00+00:00,2025-12-15T05:25:00-06:00,2025-12-15 11:25:00+00:00,NSPIN,7.06
2025-12-15T05:20:00-06:00,2025-12-15 11:20:00+00:00,2025-12-15T05:25:00-06:00,2025-12-15 11:25:00+00:00,REGDN,0
2025-12-15T05:20:00-06:00,2025-12-15 11:20:00+00:00,2025-12-15T05:25:00-06:00,2025-12-15 11:25:00+00:00,REGUP,0.88
2025-12-15T05:20:00-06:00,2025-12-15 11:20:00+00:00,2025-12-15T05:25:00-06:00,2025-12-15 11:25:00+00:00,RRS,0.88
2025-12-15T05:25:00-06:00,2025-12-15 11:25:00+00:00,2025-12-15T05:30:00-06:00,2025-12-15 11:30:00+00:00,ECRS,1.36
2025-12-15T05:25:00-06:00,2025-12-15 11:25:00+00:00,2025-12-15T05:30:00-06:00,2025-12-15 11:30:00+00:00,NSPIN,7
2025-12-15T05:25:00-06:00,2025-12-15 11:25:00+00:00,2025-12-15T05:30:00-06:00,2025-12-15 11:30:00+00:00,REGDN,0
2025-12-15T05:25:00-06:00,2025-12-15 11:25:00+00:00,2025-12-15T05:30:00-06:00,2025-12-15 11:30:00+00:00,REGUP,0.88
2025-12-15T05:25:00-06:00,2025-12-15 11:25:00+00:00,2025-12-15T05:30:00-06:00,2025-12-15 11:30:00+00:00,RRS,0.87
2025-12-15T05:30:00-06:00,2025-12-15 11:30:00+00:00,2025-12-15T05:35:00-06:00,2025-12-15 11:35:00+00:00,ECRS,1.46
2025-12-15T05:30:00-06:00,2025-12-15 11:30:00+00:00,2025-12-15T05:35:00-06:00,2025-12-15 11:35:00+00:00,NSPIN,8
2025-12-15T05:30:00-06:00,2025-12-15 11:30:00+00:00,2025-12-15T05:35:00-06:00,2025-12-15 11:35:00+00:00,REGDN,0
2025-12-15T05:30:00-06:00,2025-12-15 11:30:00+00:00,2025-12-15T05:35:00-06:00,2025-12-15 11:35:00+00:00,REGUP,1
2025-12-15T05:30:00-06:00,2025-12-15 11:30:00+00:00,2025-12-15T05:35:00-06:00,2025-12-15 11:35:00+00:00,RRS,1
2025-12-15T05:35:00-06:00,2025-12-15 11:35:00+00:00,2025-12-15T05:40:00-06:00,2025-12-15 11:40:00+00:00,ECRS,1.46
2025-12-15T05:35:00-06:00,2025-12-15 11:35:00+00:00,2025-12-15T05:40:00-06:00,2025-12-15 11:40:00+00:00,NSPIN,8
2025-12-15T05:35:00-06:00,2025-12-15 11:35:00+00:00,2025-12-15T05:40:00-06:00,2025-12-15 11:40:00+00:00,REGDN,0.02
2025-12-15T05:35:00-06:00,2025-12-15 11:35:00+00:00,2025-12-15T05:40:00-06:00,2025-12-15 11:40:00+00:00,REGUP,1
2025-12-15T05:35:00-06:00,2025-12-15 11:35:00+00:00,2025-12-15T05:40:00-06:00,2025-12-15 11:40:00+00:00,RRS,1
2025-12-15T05:40:00-06:00,2025-12-15 11:40:00+00:00,2025-12-15T05:45:00-06:00,2025-12-15 11:45:00+00:00,ECRS,1.44
2025-12-15T05:40:00-06:00,2025-12-15 11:40:00+00:00,2025-12-15T05:45:00-06:00,2025-12-15 11:45:00+00:00,NSPIN,7.94
2025-12-15T05:40:00-06:00,2025-12-15 11:40:00+00:00,2025-12-15T05:45:00-06:00,2025-12-15 11:45:00+00:00,REGDN,0.02
2025-12-15T05:40:00-06:00,2025-12-15 11:40:00+00:00,2025-12-15T05:45:00-06:00,2025-12-15 11:45:00+00:00,REGUP,0.99
2025-12-15T05:40:00-06:00,2025-12-15 11:40:00+00:00,2025-12-15T05:45:00-06:00,2025-12-15 11:45:00+00:00,RRS,0.99
2025-12-15T05:45:00-06:00,2025-12-15 11:45:00+00:00,2025-12-15T05:50:00-06:00,2025-12-15 11:50:00+00:00,ECRS,1.99
2025-12-15T05:45:00-06:00,2025-12-15 11:45:00+00:00,2025-12-15T05:50:00-06:00,2025-12-15 11:50:00+00:00,NSPIN,7.97
2025-12-15T05:45:00-06:00,2025-12-15 11:45:00+00:00,2025-12-15T05:50:00-06:00,2025-12-15 11:50:00+00:00,REGDN,0.4
2025-12-15T05:45:00-06:00,2025-12-15 11:45:00+00:00,2025-12-15T05:50:00-06:00,2025-12-15 11:50:00+00:00,REGUP,1
2025-12-15T05:45:00-06:00,2025-12-15 11:45:00+00:00,2025-12-15T05:50:00-06:00,2025-12-15 11:50:00+00:00,RRS,1
2025-12-15T05:50:00-06:00,2025-12-15 11:50:00+00:00,2025-12-15T05:55:00-06:00,2025-12-15 11:55:00+00:00,ECRS,2.1
2025-12-15T05:50:00-06:00,2025-12-15 11:50:00+00:00,2025-12-15T05:55:00-06:00,2025-12-15 11:55:00+00:00,NSPIN,8.42
2025-12-15T05:50:00-06:00,2025-12-15 11:50:00+00:00,2025-12-15T05:55:00-06:00,2025-12-15 11:55:00+00:00,REGDN,0.4
2025-12-15T05:50:00-06:00,2025-12-15 11:50:00+00:00,2025-12-15T05:55:00-06:00,2025-12-15 11:55:00+00:00,REGUP,1.05
2025-12-15T05:50:00-06:00,2025-12-15 11:50:00+00:00,2025-12-15T05:55:00-06:00,2025-12-15 11:55:00+00:00,RRS,1.05
2025-12-15T05:55:00-06:00,2025-12-15 11:55:00+00:00,2025-12-15T06:00:00-06:00,2025-12-15 12:00:00+00:00,ECRS,2.71
2025-12-15T05:55:00-06:00,2025-12-15 11:55:00+00:00,2025-12-15T06:00:00-06:00,2025-12-15 12:00:00+00:00,NSPIN,10.83
2025-12-15T05:55:00-06:00,2025-12-15 11:55:00+00:00,2025-12-15T06:00:00-06:00,2025-12-15 12:00:00+00:00,REGDN,0
2025-12-15T05:55:00-06:00,2025-12-15 11:55:00+00:00,2025-12-15T06:00:00-06:00,2025-12-15 12:00:00+00:00,REGUP,1.35
